speed,MAX HOVER COUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,28981,27554,26163,24808,23489,22206,20959,19748,18573,17433,16330,15263,14232,13237,12278,11355,10468,9618,8803,8024,7281,6574,5903,5268,4669,4106,3579,3089,2634,2215,1832,1485,1174,900,661,458,291,161,66,9
379.5,29096,27663,26267,24906,23582,22294,21042,19826,18646,17503,16395,15324,14289,13290,12327,11401,10510,9656,8838,8055,7310,6600,5926,5289,4688,4123,3594,3101,2644,2224,1839,1491,1179,903,663,460,292,161,66,9
381,29211,27773,26371,25005,23675,22382,21125,19904,18720,17572,16460,15385,14345,13342,12376,11446,10552,9694,8872,8087,7339,6626,5950,5310,4706,4139,3608,3113,2655,2232,1847,1497,1184,907,666,462,294,162,67,10
382.5,29326,27882,26474,25103,23768,22470,21208,19983,18794,17641,16525,15445,14402,13395,12425,11491,10593,9732,8907,8119,7367,6652,5973,5331,4725,4155,3622,3125,2665,2241,1854,1503,1188,910,669,464,295,163,67,10
384,29441,27991,26578,25202,23862,22558,21291,20061,18867,17710,16590,15506,14458,13448,12473,11536,10635,9770,8942,8151,7396,6678,5997,5352,4743,4171,3636,3138,2675,2250,1861,1509,1193,914,671,465,296,163,67,10
385.5,29556,28101,26682,25300,23955,22646,21374,20139,18941,17779,16654,15566,14515,13500,12522,11581,10676,9808,8977,8183,7425,6704,6020,5373,4762,4188,3650,3150,2686,2259,1868,1515,1198,917,674,467,297,164,67,10
387,29671,28210,26786,25399,24048,22734,21458,20218,19015,17849,16719,15627,14571,13553,12571,11626,10718,9847,9012,8215,7454,6730,6043,5393,4780,4204,3665,3162,2696,2268,1876,1521,1202,921,677,469,298,164,68,10
388.5,29786,28319,26890,25497,24141,22823,21541,20296,19088,17918,16784,15687,14628,13605,12620,11671,10759,9885,9047,8247,7483,6756,6067,5414,4799,4220,3679,3174,2707,2276,1883,1526,1207,925,679,471,299,165,68,10
390,29901,28429,26994,25595,24234,22911,21624,20374,19162,17987,16849,15748,14684,13658,12668,11716,10801,9923,9082,8278,7512,6783,6090,5435,4817,4237,3693,3187,2717,2285,1890,1532,1212,928,682,473,301,166,68,10
391.5,30016,28538,27097,25694,24328,22999,21707,20453,19236,18056,16914,15809,14741,13710,12717,11761,10842,9961,9117,8310,7541,6809,6114,5456,4836,4253,3707,3199,2728,2294,1897,1538,1216,932,684,474,302,166,69,10
393,30131,28647,27201,25792,24421,23087,21790,20531,19310,18125,16978,15869,14797,13763,12766,11806,10884,9999,9152,8342,7570,6835,6137,5477,4854,4269,3721,3211,2738,2303,1905,1544,1221,935,687,476,303,167,69,10
394.5,30246,28757,27305,25891,24514,23175,21873,20610,19383,18194,17043,15930,14854,13815,12814,11851,10925,10037,9187,8374,7599,6861,6161,5498,4873,4285,3736,3223,2749,2312,1912,1550,1226,939,690,478,304,168,69,10
396,30361,28866,27409,25989,24607,23263,21957,20688,19457,18264,17108,15990,14910,13868,12863,11896,10967,10076,9222,8406,7627,6887,6184,5519,4891,4302,3750,3236,2759,2320,1919,1556,1230,942,692,480,305,168,69,10
397.5,30476,28975,27513,26088,24700,23351,22040,20766,19531,18333,17173,16051,14967,13920,12912,11941,11009,10114,9257,8438,7656,6913,6207,5540,4910,4318,3764,3248,2770,2329,1927,1562,1235,946,695,482,306,169,70,10
399,30591,29085,27616,26186,24794,23439,22123,20845,19604,18402,17238,16111,15023,13973,12961,11986,11050,10152,9292,8469,7685,6939,6231,5561,4929,4334,3778,3260,2780,2338,1934,1568,1240,950,698,484,308,170,70,10
400.5,30706,29194,27720,26284,24887,23527,22206,20923,19678,18471,17302,16172,15080,14025,13009,12031,11092,10190,9327,8501,7714,6965,6254,5582,4947,4351,3792,3272,2790,2347,1941,1574,1244,953,700,485,309,170,70,10
402,30821,29304,27824,26383,24980,23616,22289,21001,19752,18540,17367,16233,15136,14078,13058,12076,11133,10228,9361,8533,7743,6991,6278,5602,4966,4367,3807,3285,2801,2355,1948,1579,1249,957,703,487,310,171,70,10
403.5,30936,29413,27928,26481,25073,23704,22372,21080,19825,18610,17432,16293,15193,14130,13107,12122,11175,10266,9396,8565,7772,7017,6301,5623,4984,4383,3821,3297,2811,2364,1956,1585,1254,960,705,489,311,171,71,10
405,31051,29522,28032,26580,25167,23792,22456,21158,19899,18679,17497,16354,15249,14183,13155,12167,11216,10305,9431,8597,7801,7043,6325,5644,5003,4400,3835,3309,2822,2373,1963,1591,1258,964,708,491,312,172,71,10
406.5,31166,29632,28136,26678,25260,23880,22539,21236,19973,18748,17562,16414,15306,14235,13204,12212,11258,10343,9466,8629,7830,7069,6348,5665,5021,4416,3849,3321,2832,2382,1970,1597,1263,967,711,493,313,173,71,10
408,31281,29741,28239,26777,25353,23968,22622,21315,20047,18817,17627,16475,15362,14288,13253,12257,11299,10381,9501,8660,7859,7096,6371,5686,5040,4432,3863,3334,2843,2391,1977,1603,1268,971,713,494,314,173,71,10
409.5,31396,29850,28343,26875,25446,24056,22705,21393,20120,18886,17691,16535,15418,14341,13302,12302,11341,10419,9536,8692,7887,7122,6395,5707,5058,4448,3878,3346,2853,2399,1985,1609,1272,975,716,496,316,174,72,10
411,31511,29960,28447,26974,25539,24144,22788,21472,20194,18955,17756,16596,15475,14393,13350,12347,11382,10457,9571,8724,7916,7148,6418,5728,5077,4465,3892,3358,2864,2408,1992,1615,1277,978,719,498,317,175,72,10
412.5,31626,30069,28551,27072,25633,24232,22872,21550,20268,19025,17821,16657,15531,14446,13399,12392,11424,10495,9606,8756,7945,7174,6442,5749,5095,4481,3906,3370,2874,2417,1999,1621,1282,982,721,500,318,175,72,10
414,31741,30178,28655,27170,25726,24321,22955,21628,20341,19094,17886,16717,15588,14498,13448,12437,11465,10533,9641,8788,7974,7200,6465,5770,5114,4497,3920,3383,2884,2426,2006,1627,1286,985,724,502,319,176,72,10
415.5,31856,30288,28758,27269,25819,24409,23038,21707,20415,19163,17951,16778,15644,14551,13497,12482,11507,10572,9676,8820,8003,7226,6489,5791,5132,4514,3934,3395,2895,2435,2014,1633,1291,989,726,504,320,177,73,10
417,31971,30397,28862,27367,25912,24497,23121,21785,20489,19232,18015,16838,15701,14603,13545,12527,11549,10610,9711,8851,8032,7252,6512,5812,5151,4530,3949,3407,2905,2443,2021,1638,1296,992,729,505,321,177,73,10
418.5,32086,30506,28966,27466,26005,24585,23204,21863,20562,19301,18080,16899,15757,14656,13594,12572,11590,10648,9746,8883,8061,7278,6535,5832,5169,4546,3963,3419,2916,2452,2028,1644,1300,996,732,507,323,178,73,10
420,32201,30616,29070,27564,26099,24673,23287,21942,20636,19371,18145,16959,15814,14708,13643,12617,11632,10686,9781,8915,8090,7304,6559,5853,5188,4562,3977,3432,2926,2461,2036,1650,1305,1000,734,509,324,179,74,11
421.5,32316,30725,29174,27663,26192,24761,23371,22020,20710,19440,18210,17020,15870,14761,13691,12662,11673,10724,9816,8947,8119,7330,6582,5874,5206,4579,3991,3444,2937,2470,2043,1656,1310,1003,737,511,325,179,74,11
423,32431,30834,29278,27761,26285,24849,23454,22098,20784,19509,18275,17081,15927,14813,13740,12707,11715,10762,9851,8979,8147,7356,6606,5895,5225,4595,4005,3456,2947,2479,2050,1662,1314,1007,739,513,326,180,74,11
424.5,32546,30944,29381,27860,26378,24937,23537,22177,20857,19578,18339,17141,15983,14866,13789,12752,11756,10801,9885,9011,8176,7382,6629,5916,5243,4611,4020,3468,2958,2487,2057,1668,1319,1010,742,514,327,180,74,11
426,32661,31053,29485,27958,26471,25025,23620,22255,20931,19647,18404,17202,16040,14918,13838,12797,11798,10839,9920,9043,8205,7409,6652,5937,5262,4628,4034,3481,2968,2496,2065,1674,1324,1014,745,516,328,181,75,11
427.5,32776,31162,29589,28056,26565,25114,23703,22334,21005,19716,18469,17262,16096,14971,13886,12842,11839,10877,9955,9074,8234,7435,6676,5958,5281,4644,4048,3493,2979,2505,2072,1680,1328,1017,747,518,329,182,75,11
429,32891,31272,29693,28155,26658,25202,23786,22412,21078,19786,18534,17323,16153,15023,13935,12888,11881,10915,9990,9106,8263,7461,6699,5979,5299,4660,4062,3505,2989,2514,2079,1686,1333,1021,750,520,331,182,75,11
430.5,33006,31381,29797,28253,26751,25290,23870,22490,21152,19855,18599,17383,16209,15076,13984,12933,11922,10953,10025,9138,8292,7487,6723,6000,5318,4677,4077,3517,2999,2522,2086,1691,1338,1025,753,522,332,183,75,11
432,33121,31490,29900,28352,26844,25378,23953,22569,21226,19924,18663,17444,16266,15128,14033,12978,11964,10991,10060,9170,8321,7513,6746,6021,5336,4693,4091,3530,3010,2531,2094,1697,1342,1028,755,523,333,184,76,11
433.5,33236,31600,30004,28450,26938,25466,24036,22647,21299,19993,18728,17504,16322,15181,14081,13023,12006,11030,10095,9202,8350,7539,6770,6041,5355,4709,4105,3542,3020,2540,2101,1703,1347,1032,758,525,334,184,76,11
435,33351,31709,30108,28549,27031,25554,24119,22725,21373,20062,18793,17565,16379,15234,14130,13068,12047,11068,10130,9234,8379,7565,6793,6062,5373,4725,4119,3554,3031,2549,2108,1709,1351,1035,760,527,335,185,76,11
436.5,33466,31818,30212,28647,27124,25642,24202,22804,21447,20132,18858,17626,16435,15286,14179,13113,12089,11106,10165,9265,8408,7591,6816,6083,5392,4742,4133,3567,3041,2558,2116,1715,1356,1039,763,529,336,186,76,11
438,33581,31928,30316,28746,27217,25730,24285,22882,21521,20201,18923,17686,16492,15339,14227,13158,12130,11144,10200,9297,8436,7617,6840,6104,5410,4758,4148,3579,3052,2566,2123,1721,1361,1042,766,531,338,186,77,11
439.5,33696,32037,30420,28844,27310,25819,24369,22960,21594,20270,18987,17747,16548,15391,14276,13203,12172,11182,10235,9329,8465,7643,6863,6125,5429,4774,4162,3591,3062,2575,2130,1727,1365,1046,768,533,339,187,77,11
441,33811,32146,30523,28942,27404,25907,24452,23039,21668,20339,19052,17807,16604,15444,14325,13248,12213,11220,10270,9361,8494,7669,6887,6146,5447,4791,4176,3603,3073,2584,2137,1733,1370,1050,771,534,340,187,77,11
442.5,33926,32256,30627,29041,27497,25995,24535,23117,21742,20408,19117,17868,16661,15496,14374,13293,12255,11259,10305,9393,8523,7696,6910,6167,5466,4807,4190,3616,3083,2593,2145,1739,1375,1053,774,536,341,188,77,11
444,34041,32365,30731,29139,27590,26083,24618,23196,21815,20477,19182,17928,16717,15549,14422,13338,12296,11297,10340,9425,8552,7722,6934,6188,5484,4823,4204,3628,3094,2602,2152,1745,1379,1057,776,538,342,189,78,11
445.5,34156,32474,30835,29238,27683,26171,24701,23274,21889,20547,19247,17989,16774,15601,14471,13383,12338,11335,10374,9456,8581,7748,6957,6209,5503,4840,4219,3640,3104,2610,2159,1750,1384,1060,779,540,343,189,78,11
447,34271,32584,30939,29336,27776,26259,24784,23352,21963,20616,19311,18050,16830,15654,14520,13428,12379,11373,10409,9488,8610,7774,6980,6230,5521,4856,4233,3652,3114,2619,2166,1756,1389,1064,781,542,345,190,78,11
448.5,34386,32693,31043,29435,27870,26347,24868,23431,22036,20685,19376,18110,16887,15706,14568,13473,12421,11411,10444,9520,8639,7800,7004,6251,5540,4872,4247,3665,3125,2628,2174,1762,1393,1067,784,543,346,191,78,11
450,34501,32802,31146,29533,27963,26435,24951,23509,22110,20754,19441,18171,16943,15759,14617,13518,12462,11449,10479,9552,8668,7826,7027,6271,5558,4888,4261,3677,3135,2637,2181,1768,1398,1071,787,545,347,191,79,11
451.5,34616,32912,31250,29632,28056,26523,25034,23587,22184,20823,19506,18231,17000,15811,14666,13563,12504,11488,10514,9584,8696,7852,7051,6292,5577,4905,4275,3689,3146,2645,2188,1774,1403,1075,789,547,348,192,79,11
453,34731,33021,31354,29730,28149,26612,25117,23666,22258,20892,19571,18292,17056,15864,14715,13609,12546,11526,10549,9616,8725,7878,7074,6313,5596,4921,4290,3701,3156,2654,2196,1780,1407,1078,792,549,349,193,79,11
454.5,34846,33130,31458,29828,28242,26700,25200,23744,22331,20962,19635,18352,17113,15916,14763,13654,12587,11564,10584,9647,8754,7904,7098,6334,5614,4937,4304,3714,3167,2663,2203,1786,1412,1082,795,551,350,193,80,11
456,34961,33240,31562,29927,28336,26788,25283,23822,22405,21031,19700,18413,17169,15969,14812,13699,12629,11602,10619,9679,8783,7930,7121,6355,5633,4954,4318,3726,3177,2672,2210,1792,1417,1085,797,553,351,194,80,11
457.5,35076,33349,31665,30025,28429,26876,25367,23901,22479,21100,19765,18474,17226,16021,14861,13744,12670,11640,10654,9711,8812,7956,7144,6376,5651,4970,4332,3738,3188,2681,2217,1798,1421,1089,800,554,353,194,80,11
459,35191,33458,31769,30124,28522,26964,25450,23979,22552,21169,19830,18534,17282,16074,14910,13789,12712,11678,10689,9743,8841,7982,7168,6397,5670,4986,4346,3750,3198,2689,2225,1803,1426,1092,802,556,354,195,80,11
460.5,35306,33568,31873,30222,28615,27052,25533,24058,22626,21238,19895,18595,17339,16127,14958,13834,12753,11717,10724,9775,8870,8009,7191,6418,5688,5002,4361,3763,3208,2698,2232,1809,1431,1096,805,558,355,196,81,12
462,35421,33677,31977,30321,28708,27140,25616,24136,22700,21308,19959,18655,17395,16179,15007,13879,12795,11755,10759,9807,8899,8035,7215,6439,5707,5019,4375,3775,3219,2707,2239,1815,1435,1100,808,560,356,196,81,12
463.5,35536,33787,32081,30419,28802,27228,25699,24214,22773,21377,20024,18716,17452,16232,15056,13924,12836,11793,10794,9839,8928,8061,7238,6460,5725,5035,4389,3787,3229,2716,2246,1821,1440,1103,810,562,357,197,81,12
465,35651,33896,32185,30518,28895,27317,25782,24293,22847,21446,20089,18776,17508,16284,15104,13969,12878,11831,10829,9870,8956,8087,7262,6480,5744,5051,4403,3799,3240,2725,2254,1827,1445,1107,813,563,358,198,81,12
466.5,35766,34005,32288,30616,28988,27405,25866,24371,22921,21515,20154,18837,17565,16337,15153,14014,12919,11869,10864,9902,8985,8113,7285,6501,5762,5068,4417,3812,3250,2733,2261,1833,1449,1110,816,565,360,198,82,12
468,35881,34115,32392,30714,29081,27493,25949,24449,22995,21584,20219,18898,17621,16389,15202,14059,12961,11907,10898,9934,9014,8139,7308,6522,5781,5084,4432,3824,3261,2742,2268,1839,1454,1114,818,567,361,199,82,12
469.5,35996,34224,32496,30813,29175,27581,26032,24528,23068,21653,20283,18958,17678,16442,15251,14104,13003,11946,10933,9966,9043,8165,7332,6543,5799,5100,4446,3836,3271,2751,2275,1845,1459,1117,821,569,362,200,82,12
471,36111,34333,32600,30911,29268,27669,26115,24606,23142,21723,20348,19019,17734,16494,15299,14149,13044,11984,10968,9998,9072,8191,7355,6564,5818,5117,4460,3848,3282,2760,2283,1851,1463,1121,823,571,363,200,82,12
472.5,36226,34443,32704,31010,29361,27757,26198,24684,23216,21792,20413,19079,17791,16547,15348,14194,13086,12022,11003,10030,9101,8217,7379,6585,5836,5133,4474,3861,3292,2769,2290,1856,1468,1124,826,573,364,201,83,12
474,36341,34552,32807,31108,29454,27845,26281,24763,23289,21861,20478,19140,17847,16599,15397,14239,13127,12060,11038,10061,9130,8243,7402,6606,5855,5149,4488,3873,3303,2777,2297,1862,1473,1128,829,574,365,201,83,12
475.5,36456,34661,32911,31207,29547,27933,26365,24841,23363,21930,20543,19200,17903,16652,15446,14284,13169,12098,11073,10093,9159,8269,7425,6627,5873,5165,4503,3885,3313,2786,2305,1868,1477,1132,831,576,366,202,83,12
477,36571,34771,33015,31305,29641,28021,26448,24920,23437,21999,20607,19261,17960,16704,15494,14330,13210,12136,11108,10125,9188,8296,7449,6648,5892,5182,4517,3897,3323,2795,2312,1874,1482,1135,834,578,368,203,83,12
478.5,36686,34880,33119,31404,29734,28110,26531,24998,23510,22069,20672,19322,18016,16757,15543,14375,13252,12175,11143,10157,9216,8322,7472,6669,5911,5198,4531,3910,3334,2804,2319,1880,1487,1139,837,580,369,203,84,12
480,36801,34989,33223,31502,29827,28198,26614,25076,23584,22138,20737,19382,18073,16809,15592,14420,13293,12213,11178,10189,9245,8348,7496,6690,5929,5214,4545,3922,3344,2812,2326,1886,1491,1142,839,582,370,204,84,12
481.5,36916,35099,33327,31600,29920,28286,26697,25155,23658,22207,20802,19443,18129,16862,15640,14465,13335,12251,11213,10221,9274,8374,7519,6710,5948,5231,4559,3934,3355,2821,2334,1892,1496,1146,842,583,371,205,84,12
483,37031,35208,33430,31699,30013,28374,26780,25233,23732,22276,20867,19503,18186,16914,15689,14510,13376,12289,11248,10252,9303,8400,7543,6731,5966,5247,4574,3946,3365,2830,2341,1898,1501,1149,844,585,372,205,85,12
484.5,37146,35317,33534,31797,30107,28462,26864,25311,23805,22345,20931,19564,18242,16967,15738,14555,13418,12327,11283,10284,9332,8426,7566,6752,5985,5263,4588,3959,3376,2839,2348,1904,1505,1153,847,587,373,206,85,12
486,37261,35427,33638,31896,30200,28550,26947,25390,23879,22414,20996,19624,18299,17020,15787,14600,13459,12365,11318,10316,9361,8452,7589,6773,6003,5279,4602,3971,3386,2848,2355,1910,1510,1157,850,589,375,207,85,12
487.5,37376,35536,33742,31994,30293,28638,27030,25468,23953,22484,21061,19685,18355,17072,15835,14645,13501,12404,11353,10348,9390,8478,7613,6794,6022,5296,4616,3983,3397,2856,2363,1915,1515,1160,852,591,376,207,85,12
489,37491,35645,33846,32093,30386,28726,27113,25546,24026,22553,21126,19746,18412,17125,15884,14690,13543,12442,11387,10380,9419,8504,7636,6815,6040,5312,4630,3995,3407,2865,2370,1921,1519,1164,855,593,377,208,86,12
490.5,37607,35755,33950,32191,30479,28815,27196,25625,24100,22622,21191,19806,18468,17177,15933,14735,13584,12480,11422,10412,9448,8530,7660,6836,6059,5328,4645,4008,3418,2874,2377,1927,1524,1167,857,594,378,208,86,12
492,37722,35864,34053,32290,30573,28903,27279,25703,24174,22691,21256,19867,18525,17230,15981,14780,13626,12518,11457,10443,9477,8556,7683,6857,6077,5345,4659,4020,3428,2883,2385,1933,1529,1171,860,596,379,209,86,12
493.5,37837,35973,34157,32388,30666,28991,27363,25782,24247,22760,21320,19927,18581,17282,16030,14825,13667,12556,11492,10475,9505,8582,7707,6878,6096,5361,4673,4032,3438,2892,2392,1939,1533,1174,863,598,380,210,86,12
495,37952,36083,34261,32486,30759,29079,27446,25860,24321,22830,21385,19988,18638,17335,16079,14870,13709,12594,11527,10507,9534,8609,7730,6899,6114,5377,4687,4044,3449,2900,2399,1945,1538,1178,865,600,382,210,87,12
496.5,38067,36192,34365,32585,30852,29167,27529,25938,24395,22899,21450,20048,18694,17387,16128,14915,13750,12633,11562,10539,9563,8635,7753,6919,6133,5394,4701,4057,3459,2909,2406,1951,1543,1182,868,602,383,211,87,12
498,38182,36301,34469,32683,30946,29255,27612,26017,24469,22968,21515,20109,18751,17440,16176,14960,13792,12671,11597,10571,9592,8661,7777,6940,6151,5410,4716,4069,3470,2918,2414,1957,1547,1185,871,603,384,212,87,12
499.5,38297,36411,34572,32782,31039,29343,27695,26095,24542,23037,21580,20170,18807,17492,16225,15005,13833,12709,11632,10603,9621,8687,7800,6961,6170,5426,4730,4081,3480,2927,2421,1963,1552,1189,873,605,385,212,87,12
501,38412,36520,34676,32880,31132,29431,27778,26173,24616,23106,21644,20230,18864,17545,16274,15050,13875,12747,11667,10635,9650,8713,7824,6982,6188,5442,4744,4094,3491,2936,2428,1968,1557,1192,876,607,386,213,88,13
502.5,38527,36629,34780,32979,31225,29519,27862,26252,24690,23175,21709,20291,18920,17597,16323,15096,13916,12785,11702,10666,9679,8739,7847,7003,6207,5459,4758,4106,3501,2944,2435,1974,1561,1196,878,609,387,214,88,13
504,38642,36739,34884,33077,31318,29608,27945,26330,24763,23245,21774,20351,18977,17650,16371,15141,13958,12823,11737,10698,9708,8765,7871,7024,6225,5475,4773,4118,3512,2953,2443,1980,1566,1199,881,611,388,214,88,13
505.5,38757,36848,34988,33176,31412,29696,28028,26408,24837,23314,21839,20412,19033,17702,16420,15186,14000,12862,11772,10730,9737,8791,7894,7045,6244,5491,4787,4130,3522,2962,2450,1986,1571,1203,884,613,390,215,88,13
507,38872,36957,35092,33274,31505,29784,28111,26487,24911,23383,21904,20472,19090,17755,16469,15231,14041,12900,11807,10762,9765,8817,7917,7066,6263,5508,4801,4143,3532,2971,2457,1992,1575,1207,886,614,391,215,89,13
508.5,38987,37067,35195,33372,31598,29872,28194,26565,24984,23452,21968,20533,19146,17807,16517,15276,14083,12938,11842,10794,9794,8843,7941,7087,6281,5524,4815,4155,3543,2979,2464,1998,1580,1210,889,616,392,216,89,13
510,39102,37176,35299,33471,31691,29960,28277,26644,25058,23521,22033,20594,19202,17860,16566,15321,14124,12976,11877,10826,9823,8869,7964,7108,6300,5540,4829,4167,3553,2988,2472,2004,1584,1214,892,618,393,217,89,13
511.5,39217,37285,35403,33569,31784,30048,28361,26722,25132,23591,22098,20654,19259,17913,16615,15366,14166,13014,11911,10857,9852,8896,7988,7129,6318,5556,4844,4179,3564,2997,2479,2010,1589,1217,894,620,394,217,90,13
513,39332,37395,35507,33668,31878,30136,28444,26800,25206,23660,22163,20715,19315,17965,16664,15411,14207,13052,11946,10889,9881,8922,8011,7149,6337,5573,4858,4192,3574,3006,2486,2016,1594,1221,897,622,395,218,90,13
514.5,39447,37504,35611,33766,31971,30224,28527,26879,25279,23729,22228,20775,19372,18018,16712,15456,14249,13091,11981,10921,9910,8948,8035,7170,6355,5589,4872,4204,3585,3015,2494,2022,1598,1224,899,623,397,219,90,13
516,39562,37613,35714,33865,32064,30313,28610,26957,25353,23798,22292,20836,19428,18070,16761,15501,14290,13129,12016,10953,9939,8974,8058,7191,6374,5605,4886,4216,3595,3023,2501,2027,1603,1228,902,625,398,219,90,13
517.5,39677,37723,35818,33963,32157,30401,28693,27035,25427,23867,22357,20896,19485,18123,16810,15546,14332,13167,12051,10985,9968,9000,8081,7212,6392,5622,4900,4228,3606,3032,2508,2033,1608,1232,905,627,399,220,91,13
519,39792,37832,35922,34062,32250,30489,28777,27114,25500,23936,22422,20957,19541,18175,16858,15591,14373,13205,12086,11017,9997,9026,8105,7233,6411,5638,4915,4241,3616,3041,2515,2039,1612,1235,907,629,400,221,91,13
520.5,39907,37941,36026,34160,32344,30577,28860,27192,25574,24006,22487,21018,19598,18228,16907,15636,14415,13243,12121,11048,10025,9052,8128,7254,6429,5654,4929,4253,3627,3050,2523,2045,1617,1239,910,631,401,221,91,13
522,40022,38051,36130,34258,32437,30665,28943,27270,25648,24075,22552,21078,19654,18280,16956,15681,14456,13281,12156,11080,10054,9078,8152,7275,6448,5671,4943,4265,3637,3059,2530,2051,1622,1242,913,633,402,222,91,13
523.5,40137,38160,36234,34357,32530,30753,29026,27349,25721,24144,22616,21139,19711,18333,17005,15726,14498,13320,12191,11112,10083,9104,8175,7296,6466,5687,4957,4277,3647,3067,2537,2057,1626,1246,915,634,403,222,92,13
525,40252,38270,36337,34455,32623,30841,29109,27427,25795,24213,22681,21199,19767,18385,17053,15771,14540,13358,12226,11144,10112,9130,8198,7317,6485,5703,4971,4290,3658,3076,2544,2063,1631,1249,918,636,405,223,92,13
526.5,40367,38379,36441,34554,32716,30929,29192,27506,25869,24282,22746,21260,19824,18438,17102,15817,14581,13396,12261,11176,10141,9156,8222,7338,6503,5719,4986,4302,3668,3085,2552,2069,1636,1253,920,638,406,224,92,13
528,40482,38488,36545,34652,32810,31017,29276,27584,25943,24352,22811,21320,19880,18490,17151,15862,14623,13434,12296,11208,10170,9182,8245,7358,6522,5736,5000,4314,3679,3094,2559,2075,1640,1257,923,640,407,224,92,13
529.5,40597,38598,36649,34751,32903,31106,29359,27662,26016,24421,22876,21381,19937,18543,17200,15907,14664,13472,12331,11239,10199,9209,8269,7379,6540,5752,5014,4326,3689,3103,2566,2080,1645,1260,926,642,408,225,93,13
531,40712,38707,36753,34849,32996,31194,29442,27741,26090,24490,22940,21441,19993,18595,17248,15952,14706,13510,12366,11271,10228,9235,8292,7400,6559,5768,5028,4339,3700,3111,2574,2086,1650,1264,928,643,409,226,93,13
532.5,40827,38816,36857,34948,33089,31282,29525,27819,26164,24559,23005,21502,20050,18648,17297,15997,14747,13549,12400,11303,10257,9261,8316,7421,6578,5785,5042,4351,3710,3120,2581,2092,1654,1267,931,645,410,226,93,13
534,40942,38926,36960,35046,33183,31370,29608,27897,26237,24628,23070,21563,20106,18700,17346,16042,14789,13587,12435,11335,10285,9287,8339,7442,6596,5801,5057,4363,3721,3129,2588,2098,1659,1271,934,647,412,227,93,13
535.5,41057,39035,37064,35144,33276,31458,29691,27976,26311,24697,23135,21623,20163,18753,17394,16087,14830,13625,12470,11367,10314,9313,8362,7463,6615,5817,5071,4375,3731,3138,2595,2104,1664,1274,936,649,413,228,94,13
537,41172,39144,37168,35243,33369,31546,29775,28054,26385,24767,23200,21684,20219,18806,17443,16132,14872,13663,12505,11399,10343,9339,8386,7484,6633,5833,5085,4388,3741,3146,2603,2110,1668,1278,939,651,414,228,94,13
538.5,41287,39254,37272,35341,33462,31634,29858,28132,26458,24836,23264,21744,20276,18858,17492,16177,14913,13701,12540,11431,10372,9365,8409,7505,6652,5850,5099,4400,3752,3155,2610,2116,1673,1282,941,653,415,229,94,13
540,41402,39363,37376,35440,33555,31722,29941,28211,26532,24905,23329,21805,20332,18911,17541,16222,14955,13739,12575,11462,10401,9391,8433,7526,6670,5866,5113,4412,3762,3164,2617,2122,1678,1285,944,654,416,230,95,14
541.5,41517,39472,37479,35538,33649,31811,30024,28289,26606,24974,23394,21865,20389,18963,17589,16267,14997,13778,12610,11494,10430,9417,8456,7547,6689,5882,5128,4424,3773,3173,2624,2128,1682,1289,947,656,417,230,95,14
543,41632,39582,37583,35637,33742,31899,30107,28368,26680,25043,23459,21926,20445,19016,17638,16312,15038,13816,12645,11526,10459,9443,8480,7568,6707,5899,5142,4437,3783,3182,2632,2133,1687,1292,949,658,418,231,95,14
544.5,41747,39691,37687,35735,33835,31987,30190,28446,26753,25113,23524,21987,20501,19068,17687,16357,15080,13854,12680,11558,10488,9469,8503,7588,6726,5915,5156,4449,3794,3190,2639,2139,1692,1296,952,660,420,231,95,14
546,41862,39800,37791,35834,33928,32075,30274,28524,26827,25182,23588,22047,20558,19121,17736,16402,15121,13892,12715,11590,10517,9496,8526,7609,6744,5931,5170,4461,3804,3199,2646,2145,1696,1299,955,662,421,232,96,14
547.5,41977,39910,37895,35932,34021,32163,30357,28603,26901,25251,23653,22108,20614,19173,17784,16447,15163,13930,12750,11622,10546,9522,8550,7630,6763,5948,5184,4473,3815,3208,2654,2151,1701,1303,957,663,422,233,96,14
549,42092,40019,37999,36030,34115,32251,30440,28681,26974,25320,23718,22168,20671,19226,17833,16492,15204,13968,12785,11653,10574,9548,8573,7651,6781,5964,5199,4486,3825,3217,2661,2157,1706,1307,960,665,423,233,96,14
550.5,42207,40128,38102,36129,34208,32339,30523,28759,27048,25389,23783,22229,20727,19278,17882,16538,15246,14006,12820,11685,10603,9574,8597,7672,6800,5980,5213,4498,3836,3226,2668,2163,1710,1310,962,667,424,234,96,14
552,42322,40238,38206,36227,34301,32427,30606,28838,27122,25458,23848,22289,20784,19331,17930,16583,15287,14045,12855,11717,10632,9600,8620,7693,6818,5996,5227,4510,3846,3234,2675,2169,1715,1314,965,669,425,235,97,14
553.5,42437,40347,38310,36326,34394,32515,30689,28916,27195,25528,23912,22350,20840,19383,17979,16628,15329,14083,12890,11749,10661,9626,8644,7714,6837,6013,5241,4522,3856,3243,2683,2175,1720,1317,968,671,427,235,97,14
555,42552,40456,38414,36424,34487,32604,30773,28994,27269,25597,23977,22411,20897,19436,18028,16673,15370,14121,12924,11781,10690,9652,8667,7735,6855,6029,5255,4535,3867,3252,2690,2181,1724,1321,970,673,428,236,97,14
